SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,TIMEZONE,ETA_OFFSET,SPEED,ETA_UPDATED,DISTANCE_TO_GO,PORT_ID,CURRENT_PORT,CTA_ROUTE_FORECAST
730754,9221671,306720000,PJAU21,ORPHIC,8,1785644098,CW,CURACAO,62,KHOR FAKKAN,AE,18560,,KFK OPL,,Tanker,342,56.907814,25.69626,4.0,,0.0,,0,,,false
753622,9300996,306830000,PJCF19,SHEN ZHOU,8,1785408004,CW,CURACAO,37,,,,1785430800,BMS,,Tanker,,50.653099,26.443787,3.0,,0.0,,0,,,false
212004,9275969,538011975,V7A3751,SHT2,8,1785644093,MH,MARSHALL ISLANDS,58,KHOR AL ZUBAIR,IQ,19586,1775500200,IQ KAZ OPL,IQ,Tanker,199,48.75354,29.611227,3.0,3,0.0,,0,23159,UMM QASR ANCH,false
730537,9242481,306731000,PJX22,MIRAAN,8,1785644072,CW,CURACAO,8,SHINAS,OM,18580,1784257200,SHINAS OMAN,,Tanker,260,56.565594,24.803816,4.0,4,0.0,,0,,,false
675790,9005053,603920000,D3Q5O1,AXON I,8,1785521202,AO,ANGOLA,5,KHOR FAKKAN,AE,18560,1785484800,AEKLF,AE,Tanker,121,56.59,25.395,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
213380,9326809,419001268,AWUU,DESH ABHIMAAN,8,1785644059,IN,INDIA,43,FUJAIRAH,AE,790,1784451600,AE FJR,AE,Tanker,148,56.578766,25.184015,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
687957,9392781,538009598,V7A4939,ZEZE START,8,1785614841,MH,MARSHALL ISLANDS,51,,,,1774227600,FOR ORDERS,,Tanker,118,53.97493,25.007971,4.0,,3.7,,0,,,false
714276,9379313,538005167,V7BM3,NEW FUTURE,8,1785644022,MH,MARSHALL ISLANDS,117,FUJAIRAH,AE,790,1785384000,AE FUJ,AE,Tanker,228,56.464294,25.197844,4.0,4,0.0,2026-08-02 04:00:00,9,20585,FUJAIRAH ANCH,true
554974,9418963,352001413,3E2161,RMS 1,8,1769523775,PA,PANAMA,44,HAMRIYA FREE ZONE,AE,1699,,HAMRIYH AE,AE,Tanker,46,55.504517,25.464863,4.0,,0.0,,0,1699,HAMRIYA FREE ZONE,false
707462,9546722,350400000,H7ZD3,OCEANJET,8,1785644166,NI,NICARAGUA,4,,,,1783859400,OPL,,Tanker,175,55.101799,25.613466,4.0,,0.1,,0,,,false
457698,9125126,422231800,EPKG5,CASPIA,8,1785643456,IR,IRAN,25,,,,1774548000,PG PORTS,IR,Tanker,161,56.105148,27.026306,4.5,,0.1,,0,20606,BANDAR ABBAS ANCH,false
368391,9363182,350653000,H7AA3,SIYA,8,1774628095,NI,NICARAGUA,69,,,,1774080000,ALL CREW INDIAN,,Tanker,295,56.932453,25.416166,4.0,,7.0,,0,,,false
159273,9340582,563237200,9V3565,M BRIGIT,8,1785643865,SG,SINGAPORE,106,SOHAR,OM,18567,1785348000,OMSOH,OM,Tanker,240,56.67942,24.590353,4.0,4,0.0,,0,22481,SOHAR ANCH,false
145635,9410870,632001096,3X2071,ROWAN,8,1777763175,GN,GUINEA,44,SUEZ CANAL,EG,17181,1774699200,"SUEZ,EGYPT",,Tanker,252,57.422894,24.930035,4.0,2,6.4,,0,,,false
284799,9395317,636026138,A8LM8,GERMANY B,8,1785644021,LR,LIBERIA,26,,,,1785499200,FOR ORDERS,AE,Tanker,59,54.870369,25.510921,4.0,,0.0,,0,21986,DUBAI ANCH,false
768205,9079107,422075400,EPDN8,NASHA,8,1777023821,IR,IRAN,11,,,,,TO ORDER,,Tanker,351,50.9491,27.965576,3.0,,4.3,,0,,,false
301438,9526461,636026143,A8LV6,SOUTH AFRICA PROSPERITY,8,1785644121,LR,LIBERIA,19,BASRAH,IQ,17202,,SA DMN>IQ BSR,SA,Tanker,59,50.297253,26.611265,3.0,,0.2,,0,22478,DAMMAM ANCH,false
754902,9460136,538010229,V7A5780,P.ALIKI,8,1785644175,MH,MARSHALL ISLANDS,0,FUJAIRAH,AE,790,1785664800,PK PHI>AE FJR,,Tanker,300,57.30442,24.958199,4.0,4,8.3,2026-08-02 04:06:00,51,,,true
156119,9121699,511100684,T8A3872,PYLON,8,1783778961,PW,PALAU,143,KHOR FAKKAN,AE,18560,1783216800,KFK OPL,AE,Tanker,89,56.709167,25.510666,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
755099,9487263,636014944,A8XN9,YAMILAH III,8,1783697135,LR,LIBERIA,25,FUJAIRAH,AE,790,1783440000,AE FJR,,Tanker,101,54.902992,25.609289,4.0,4,13.1,,0,,,false
714656,9238284,352004952,3E7170,BRIZO,8,1785643872,PA,PANAMA,20,KHOR FAKKAN,AE,18560,,AE KLF,AE,Tanker,335,56.44384,25.388479,4.0,,0.0,,0,20586,KHOR FAKKAN ANCH,false
686158,9380532,636023670,5LOV6,SEA LA DONNA,8,1785643677,LR,LIBERIA,117,,,,1785553200,FOR ORDERS,,Tanker,97,50.921425,27.223349,3.0,,0.0,,0,,,false
758562,9482861,563256900,9VDC9,NAVIG8 MONTIEL,8,1785597115,SG,SINGAPORE,70,KHOR AL ZUBAIR,IQ,19586,1785474000,IQ KAZ,IQ,Tanker,304,47.890816,30.187201,3.0,3,0.0,,0,19586,KHOR AL ZUBAIR,false
6008690,9771028,636019175,D5TH2,PEACE VICTORIA,8,1785644111,LR,LIBERIA,51,RAS TANURA,SA,1665,1781771400,SARTA,,Tanker,23,50.208012,27.296841,3.0,3,0.2,,0,,,false
755101,9487275,636014947,A8XO4,MEZAIRA'A,8,1785643984,LR,LIBERIA,20,,,,1785220200,SOHR OMAN,OM,Tanker,,56.632252,24.496855,4.0,,0.0,,0,18567,SOHAR,false
206044,9293325,636024530,5LTA9,VALENCIA,8,1785644013,LR,LIBERIA,142,AL HAMRIYA,AE,26292,1784347200,AE HAM,AE,Tanker,,55.311665,25.55732,4.0,4,0.0,,0,21985,SHARJAH ANCH,false
371124,9255933,314001038,TJM0158,JIN LI,8,1778111325,BB,BARBADOS,43,SOHAR,OM,18567,1772355600,SOHAR,,Tanker,319,58.0868,24.428484,4.0,4,0.8,,0,,,false
6714771,9203265,611000248,A2AB50,VORAS,8,1783372518,BW,BOTSWANA,5,KHOR FAKKAN,AE,18560,1781935200,AEKLF,AE,Tanker,230,56.576427,25.380785,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
206343,9510591,470002000,A6E2029,MONJASA SHAKER,8,1785357319,AE,UNITED ARAB EMIRATES,47,PORT RASHID,AE,104,1785481200,AEDXB,AE,Tanker,240,56.365852,25.36528,4.0,4,8.6,,0,18560,KHOR FAKKAN,false
707529,9546710,350610000,H7XJ1,UDAY,8,1785644135,NI,NICARAGUA,2,AL HAMRIYA,AE,26292,1785506400,AEHAM,,Tanker,196,55.062389,25.595741,4.0,4,0.0,,0,,,false
159570,9318333,314233000,8PTO,TAILOGY,8,1785643984,BB,BARBADOS,130,SOHAR,OM,18567,,SOHAR,OM,Tanker,49,56.769985,24.561741,4.0,,0.0,2026-08-02 03:52:00,4,22481,SOHAR ANCH,true
375125,9268112,629009588,C5J690,OLIA,8,1768820350,GM,GAMBIA,49,,,,-2208988800,KAZ,,Tanker,148,50.749313,28.064699,3.0,,9.6,,0,,,false
681983,9494204,470848000,A6E3011,UMM AL LULU I,8,1785644052,AE,UNITED ARAB EMIRATES,1,FUJAIRAH,AE,790,1785567600,AE FJR,AE,Tanker,110,54.327335,24.798983,4.0,4,0.0,2026-08-02 03:49:00,258,22682,ABU DHABI ANCH,true
460613,9041643,306745000,PJQ10,ARGO MARIS,8,1785519298,CW,CURACAO,2,,,,1785240000,PSQ OMAN,OM,Tanker,95,58.568867,23.629786,4.0,,0.0,,0,18585,MUSCAT,false
410627,9233973,511101749,TZAX26,NEBULA DRIFT,8,1776084363,PW,PALAU,61,DIBBA,AE,18570,1775890800,,IR,Tanker,250,52.477474,27.542961,4.5,4,0.2,,0,21940,ASALUYEH ANCH,false
713095,9417490,306295000,PJB9,ARABIAN ENERGY,8,1785644162,CW,CURACAO,8,MUSCAT,OM,18585,1785168000,MUSCAT,,Tanker,328,56.908798,24.885605,4.0,4,1.1,2026-08-01 15:58:00,0,,,false
372304,9267962,611000278,A2AB78,HOOT,8,1785644050,BW,BOTSWANA,44,KHOR FAKKAN,AE,18560,1784485800,AE KLF,AE,Tanker,,56.715839,25.383055,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
753191,9256937,314210000,3FYB3,SEA ADORE,8,1785644183,BB,BARBADOS,41,SHINAS,OM,18580,1783648800,SHINAS,OM,Tanker,0,56.668194,24.715504,4.0,4,0.0,,0,22481,SOHAR ANCH,false
712380,9329758,314001149,8PPG,SEA 1,8,1785644065,BB,BARBADOS,42,KHOR FAKKAN,AE,18560,1785387600,AE KLF,AE,Tanker,298,56.494061,25.336147,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
675988,9329708,447163000,9KEH,AL JABRIYAH II,8,1779404617,KW,KUWAIT,33,SOHAR,OM,18567,1778432400,OM SOH,,Tanker,26,57.038399,24.744234,4.0,4,1.2,,0,,,false
300012,9585883,255804740,CQKU,MONTESTENA,8,1785643840,PT,PORTUGAL,57,FUJAIRAH,AE,790,1784520000,AEFJR,AE,Tanker,160,56.545208,25.20529,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
754035,9387578,314161000,8PQV,NUSHEN,8,1785644051,BB,BARBADOS,30,KHOR FAKKAN,AE,18560,1769817660,AE KLF,AE,Tanker,3,56.523746,25.348101,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
407726,9256999,538011222,V7A6819,ST1,8,1785644081,MH,MARSHALL ISLANDS,12,,,,1769947200,KAZ IRAQ OPL,,Tanker,159,48.792648,29.592899,3.0,,0.0,,0,,,false
754304,9386304,350606000,H7XF1,GAS ELIOT,8,1785644108,NI,NICARAGUA,32,KHOR FAKKAN,AE,18560,1782777660,AE KLF,,Tanker,180,56.887165,24.523645,4.0,4,0.0,,0,,,false
714142,9638551,538005015,V7AK4,NAVE RIGEL,8,1785644183,MH,MARSHALL ISLANDS,37,RAS TANURA,SA,1665,1784624400,SARTA,SA,Tanker,69,50.240406,26.660341,3.0,3,0.0,,0,22478,DAMMAM ANCH,false
194587,9433901,636017986,D5NR3,KIZOMBA,8,1785613146,LR,LIBERIA,75,SOHAR,OM,18567,1785574800,SOHAR FOR ORDERS,OM,Tanker,199,56.661667,24.57,4.0,4,0.0,,0,22481,SOHAR ANCH,false
407161,9159282,518998204,E5U4182,BITUMEN STAR,8,1785643994,CK,COOK ISLANDS,33,KHOR FAKKAN,AE,18560,1785245400,KFK UAE,AE,Tanker,175,56.523739,25.38485,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
411664,9031894,518100907,E5U3818,NOBLE ONE,8,1785644076,CK,COOK ISLANDS,3,,,,1785507480,"KAZ,IQ",IQ,Tanker,255,47.882454,30.197153,3.0,,0.0,,0,19586,KHOR AL ZUBAIR,false
461391,9320831,257912000,LAYF8,ALRAYA,8,1785643998,NO,NORWAY,13,SOHAR,OM,18567,1785342060,SOHAR,OM,Tanker,348,56.696995,24.559692,4.0,4,0.0,2026-08-02 03:54:00,4,22481,SOHAR ANCH,true
150143,9395305,636026083,A8HW7,MALAYSIA PROSPERITY,8,1785615904,LR,LIBERIA,21,SOHAR,OM,18567,,OM SOH,,Tanker,21,57.032959,25.316723,4.0,,1.2,,0,,,false
754459,9215115,671549100,5VJJ5,BLUE STAR I,8,1785643884,TG,TOGO,32,SHINAS,OM,18580,1782446400,OMAN SHINAS,OM,Tanker,301,56.571785,24.732946,4.0,4,0.1,,0,26490,SHINAS ANCH,false
708679,9327114,636026255,A8PR3,BAHAMAS PROSPERITY,8,1785644175,LR,LIBERIA,23,,,,1784854800,FOR ORDERS,,Tanker,,53.711945,25.724602,4.0,,0.0,,0,,,false
4773097,9735373,354264000,3FQW3,GEM NO.2,8,1785644071,PA,PANAMA,5,,,,1779361200,FOR ORDERS,,Tanker,128,55.599945,25.79591,4.0,,0.0,,0,,,false
385323,9408798,314908000,8P2376,MALED,8,1785643822,BB,BARBADOS,109,MUSCAT,OM,18585,1785585600,OMOPQ,OM,Tanker,213,58.399426,23.684643,4.0,4,0.1,2026-08-02 04:00:00,8,22797,MINA AL FAHL ANCH,true
758638,9257503,422859600,EPA4290,ATLANTIS II,8,1785551718,IR,IRAN,26,,,,1778195880,005,IR,Tanker,344,56.360554,26.919365,4.5,,0.0,,0,20606,BANDAR ABBAS ANCH,false
713979,9602916,256727000,9HA5950,SEAKING,8,1785644160,MT,MALTA,20,SOHAR,OM,18567,1785585600,OMSOH,,Tanker,87,56.851868,24.531557,4.0,4,4.3,,0,,,false
756335,9147447,750385000,8RGY2,TAVIAN,8,1730200453,GY,GUYANA,33,KHOR FAKKAN,AE,18560,1726401600,KHORFAKKAN,,Tanker,315,49.090088,29.528076,3.0,4,0.0,,0,,,false
279353,9158240,663267000,6WH3DG,SUHA,8,1785644115,SN,SENEGAL,42,SHINAS,OM,18580,1785546000,SHINAZ,,Tanker,0,56.951393,25.099344,4.0,4,0.8,2026-08-01 19:06:00,0,,,false
659517,9424285,425000001,HNAD,DIJLAH,8,1785644075,IQ,IRAQ,1,,,,1785692340,KAB OPL ANCHORAGE,IQ,Tanker,273,48.722126,29.620068,3.0,,0.1,,0,23159,UMM QASR ANCH,false
157444,9274654,538009156,V7A4391,TONDA,8,1785643953,MH,MARSHALL ISLANDS,199,,,,1783936800,CN OWNER & CREW,,Tanker,202,50.285553,27.387844,3.0,,0.0,,0,,,false
462897,9427146,314151000,8PQL,SHIVA,8,1785644113,BB,BARBADOS,12,KHOR FAKKAN,AE,18560,1783054800,"KFK,UAE",,Tanker,289,59.149414,24.379496,4.0,4,8.8,,0,,,false
727546,9418066,636026120,A8JL3,PERU PROSPERITY,8,1785644037,LR,LIBERIA,16,RAS TANURA,SA,1665,1785690000,RASTANURA,,Tanker,107,51.594296,27.182154,3.0,3,0.0,2026-07-31 17:41:00,0,,,false
659518,9435428,425000002,HNFT,ALFORAT,8,1785590006,IQ,IRAQ,4,,,,1782842400,KH.ABD OPL,IQ,Tanker,12,48.741905,29.608673,3.0,,0.0,,0,23159,UMM QASR ANCH,false
768157,9187631,422056600,EPCT3,APAMA,8,1760452557,IR,IRAN,2,,,,1758628800,FOR ORDER,IR,Tanker,,50.420654,29.306364,3.5,,0.2,,0,22723,KHARK ANCH,false
121889,9334571,419001959,ATBG2,SANMAR SUPARNA,8,1785644113,IN,INDIA,95,,,,1784923200,INDIAN CREW/FLAG,QA,Tanker,100,51.648849,24.903851,3.0,,0.0,,0,22441,MESAIEED ANCH,false
675958,9534779,447131000,9KBU,DAR SALWA,8,1780436960,KW,KUWAIT,28,,,,1780439400,KW MAA,KW,Tanker,46,48.260078,29.127373,3.0,,0.0,,0,3191,MINA AL AHMADI,false
768123,9187655,422181000,EPA3000,ARK III,8,1769610440,IR,IRAN,3,,,,1766838600,PG,,Tanker,340,56.787872,26.38818,4.0,,10.3,,0,,,false
158297,9228590,470404000,A6E2147,SANA,8,1752582968,AE,UNITED ARAB EMIRATES,265,BASRAH,IQ,17202,1701367200,BASRAH,AE,Tanker,,54.467594,24.312845,4.0,3,0.0,,0,3146,MUSAFFAH,false
462587,9391775,372324000,3FUN4,BASRAH ENERGY,8,1782677641,PA,PANAMA,17,JEBEL DHANNA,AE,18613,1782712800,JEBEL DHANNA,,Tanker,191,52.959202,24.849899,4.0,4,8.3,,0,,,false
204320,9307982,538008097,V7AS7,IDI,8,1785643872,MH,MARSHALL ISLANDS,61,KHOR FAKKAN,AE,18560,1785405600,KHOR FAKKAN,AE,Tanker,3,56.600433,25.388067,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
858826,9690834,538005510,V7EP7,STI ORCHARD,8,1785644027,MH,MARSHALL ISLANDS,32,RAS TANURA,SA,1665,1785610800,SARTA,SA,Tanker,91,50.230721,26.678698,3.0,3,0.0,2026-08-02 03:52:00,4,22478,DAMMAM ANCH,true
659520,9345221,425000004,HNBD,BAGHDAD,8,1785644140,IQ,IRAQ,6,UMM QASR,IQ,1008,1785656160,UMM QASR ANCHORAGE,IQ,Tanker,331,48.748302,29.651974,3.0,3,0.0,,0,23159,UMM QASR ANCH,false
461232,9294252,371687000,3EDW5,NEW ANDROS,8,1785644041,PA,PANAMA,9,,,,,"KAZ OPL,IRAQ",,Tanker,353,48.766521,29.592844,3.0,,0.1,,0,,,false
369038,9208227,620800513,D6A4513,SOGL,8,1785644069,KM,COMOROS,7,SOHAR,OM,18567,1784700000,SOHAR,OM,Tanker,340,56.696602,24.551449,4.0,4,0.0,,0,22481,SOHAR ANCH,false
712576,9460459,538003277,V7PS4,SONGA DIAMOND,8,1785644133,MH,MARSHALL ISLANDS,110,SALALAH,OM,2732,,SALALAH,,Tanker,138,59.470772,23.084085,4.0,,9.6,2026-08-02 04:15:00,569,,,true
414030,9329796,352002628,3E4953,KIKU,8,1785643966,PA,PANAMA,28,FUJAIRAH,AE,790,1785578400,AE FJR,AE,Tanker,71,56.583786,25.162413,4.0,4,0.1,,0,20585,FUJAIRAH ANCH,false
407047,9229233,351143000,H9XZ,ARD HORIZON,8,1785644134,PA,PANAMA,31,FREE PORT,AE,18833,1778756400,AEMZD,AE,Tanker,,54.218399,24.729094,4.0,4,0.0,,0,22682,ABU DHABI ANCH,false
149735,9501150,538004633,V7YD5,CARIBBEAN LOYALTY,8,1785644084,MH,MARSHALL ISLANDS,24,MUSCAT,OM,18585,1785529200,MUSCAT FOR ORDER,,Tanker,300,58.963646,24.069805,4.0,4,0.8,2026-08-01 16:29:00,0,,,false
757703,9298325,311001921,C6JN7,BURG STAR,8,1785643872,BS,BAHAMAS,81,SOHAR,OM,18567,1784797200,SOHAR,AE,Tanker,333,56.578201,25.641754,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
674459,9554822,620800064,D6A4064,VELIX,8,1785644000,KM,COMOROS,11,KHOR FAKKAN,AE,18560,,KFK UAE,,Tanker,22,56.939499,25.80295,4.0,,0.0,,0,,,false
346469,9256901,636018400,D5PM6,VAUGHAN,8,1785643872,LR,LIBERIA,66,KHOR FAKKAN,AE,18560,1784318760,KFK,AE,Tanker,17,56.561054,25.372049,4.0,4,0.2,,0,20586,KHOR FAKKAN ANCH,false
5449002,9554834,422999983,EPA6407,XARON,8,1785643955,IR,IRAN,8,KHOR FAKKAN,AE,18560,1784952000,KFK OPL,,Tanker,205,57.020802,25.765936,4.0,4,0.0,,0,,,false
410881,9375238,538010945,V7A6348,OCEAN LOYALTY,8,1785644115,MH,MARSHALL ISLANDS,24,,,,,FORORDERS,AE,Tanker,276,56.884239,25.418329,4.0,,0.5,,0,20586,KHOR FAKKAN ANCH,false
721861,9430715,306077000,PJZZ03,LUMINA OCEAN,8,1785644059,CW,CURACAO,5,,,,1783810800,KAZ IRAQ,IQ,Tanker,322,48.760033,29.619957,3.0,,0.0,,0,23159,UMM QASR ANCH,false
757483,9258466,305010400,V2C2010,ASHLEY,8,1785644102,AG,ANTIGUA AND BARBUDA,21,,,,1785204000,IRAQI OWNER,OM,Tanker,140,56.552921,24.744003,4.0,,0.0,,0,26490,SHINAS ANCH,false
5983111,9853852,538008314,V7A2227,NISSOS KYTHNOS,8,1785644211,MH,MARSHALL ISLANDS,22,AL SHAHEEN,QA,26248,1785013260,AEFJR>>>QAASN,,Tanker,152,51.905907,26.676195,3.0,3,0.2,,0,,,false
712980,9411953,636020555,D5ZS8,BALTIC LOYALTY,8,1785644081,LR,LIBERIA,14,SOHAR,OM,18567,1784509200,SOHAR,OM,Tanker,231,56.706181,24.523041,4.0,4,0.0,,0,22481,SOHAR ANCH,false
194690,9390953,563146100,9V7458,LEONORA KOSAN,8,1785644103,SG,SINGAPORE,26,SHARJAH,AE,103,1785330000,MINA KHALID-UAE,AE,Tanker,261,55.384762,25.370157,4.0,4,0.0,,0,103,SHARJAH,false
415861,9490325,258105000,LATA8,BOW ENDEAVOR,8,1785644133,NO,NORWAY,124,SOHAR,OM,18567,1785699000,PK BQM >> OM SOH,,Tanker,280,60.346134,23.774267,4.0,4,14.0,2026-08-02 04:07:00,211,,,true
4155917,9709075,636026114,A8KG9,MOZAMBIQUE B,8,1785644221,LR,LIBERIA,14,FUJAIRAH,AE,790,1785656880,AE FJR,,Tanker,336,56.828495,24.895231,4.0,4,0.6,2026-08-02 03:07:00,21,,,true
711728,9286554,352001529,3E2536,LUCKY CHEM,8,1785644078,PA,PANAMA,143,KHOR FAKKAN,AE,18560,1785081600,AE KLF,AE,Tanker,335,56.416874,25.40542,4.0,4,0.1,,0,20586,KHOR FAKKAN ANCH,false
713326,9524970,403499000,HZML,WEDYAN,8,1784916879,SA,SAUDI ARABIA,17,,,,1783605600,FOR ORDERS,,Tanker,313,60.304207,22.666096,4.0,,12.6,,0,,,false
704923,9133109,350007621,H6ATPS,RAJANI GAS,8,1785644145,NI,NICARAGUA,14,,,,1784509200,AE KFK,,Tanker,177,56.973248,25.615643,4.0,,0.1,,0,,,false
711812,9232620,422999974,EPA6397,PIONEER SAM,8,1773931549,IR,IRAN,12,KHOR FAKKAN,AE,18560,,KFK\OPL,,Tanker,12,56.909874,25.284189,4.0,,48.2,,0,,,false
729271,9269245,352001515,3E2526,BLUE STAR II,8,1785644121,PA,PANAMA,63,KHOR FAKKAN,AE,18560,1784143800,AE KLF,AE,Tanker,297,56.445881,25.374149,4.0,4,0.0,,0,20586,KHOR FAKKAN ANCH,false
410694,9154000,620800008,D6O4008,THEMIR,8,1785643747,KM,COMOROS,14,KHOR FAKKAN,AE,18560,1784988000,AE KLF,AE,Tanker,277,56.48204,25.392878,4.0,4,0.0,2026-08-02 03:59:00,7,20586,KHOR FAKKAN ANCH,true
167165,9280146,352004277,3E7760,ZAYA,8,1785644064,PA,PANAMA,71,,,,1785182400,HAM UAE,AE,Tanker,0,55.368484,25.528816,4.0,,0.0,,0,21985,SHARJAH ANCH,false
755559,9406659,636015522,D5BH9,SESTREA,8,1785644133,LR,LIBERIA,27,FUJAIRAH,AE,790,1785693600,AE FJR F.O,,Tanker,302,57.605595,24.706614,4.0,4,17.2,2026-08-02 03:49:00,77,,,true
753019,9194969,550167029,7SL752,OCEAN 11,8,1785644079,TL,TIMOR LESTE,10,KHOR FAKKAN,AE,18560,,KFK,,Tanker,265,56.98,25.169003,4.0,,0.3,,0,,,false
285427,9198305,352004923,3E7144,OCEAN JEWEL,8,1785643948,PA,PANAMA,26,SINGAPORE,SG,290,1784908800,SINGAPORE,AE,Tanker,219,56.646069,25.4363,4.0,8,0.0,2026-08-02 03:49:00,3315,20586,KHOR FAKKAN ANCH,true
373559,9142502,620999994,D6A3994,A3R H,8,1785643810,KM,COMOROS,24,SHINAS,OM,18580,1785571200,SHINAS OM,OM,Tanker,302,56.571152,24.76277,4.0,4,0.2,,0,26490,SHINAS ANCH,false
755945,9594884,463064101,AQQT,BOLAN,8,1785644084,PK,PAKISTAN,44,FUJAIRAH,AE,790,1784476800,FUJAIRAH UAE,AE,Tanker,337,56.545761,25.194258,4.0,4,0.0,,0,20585,FUJAIRAH ANCH,false
712878,9387152,350155000,H7ZQ11,OCEAN WAVE,8,1785644133,NI,NICARAGUA,4,,,,1785610800,KAZ IRAQ,IQ,Tanker,312,47.884106,30.194981,3.0,,0.0,,0,19586,KHOR AL ZUBAIR,false
6953781,9920758,538009321,V7A4593,NISSOS KEA,8,1785325483,MH,MARSHALL ISLANDS,10,,,,1784413800,FOR ORDERS,,Tanker,248,53.180225,26.302639,4.0,,11.3,,0,,,false
5432144,9360398,314101000,8POW,Y L W,8,1785644247,BB,BARBADOS,22,DURBAN,ZA,452,,DURBAN SA,,Tanker,173,60.029705,22.079529,4.0,,6.8,2026-08-02 03:55:00,3621,,,true
659519,9322140,425000003,HNSA,SHATT AL ARAB,8,1785643922,IQ,IRAQ,14,,,,1782991080,KAB,IQ,Tanker,32,48.764999,29.63862,3.0,,0.0,,0,23159,UMM QASR ANCH,false
714690,9290579,311002279,C6LK2,NEW VOYAGE,8,1785644149,BS,BAHAMAS,73,AL HAMRIYA,AE,26292,,AEHAM,,Tanker,90,52.070202,25.782759,3.0,,9.1,,0,,,false
304594,9155767,668116360,S9A3160,HSIN OCEAN,8,1785244165,ST,SAO TOME AND PRINCIPE,130,,,,1784730600,FOR ORDER,,Tanker,331,49.105801,29.244337,3.0,,11.3,,0,,,false
730593,9326914,314104000,8POZ,BAM SANDY,8,1785644083,BB,BARBADOS,115,SOHAR,OM,18567,1785632400,SOHAR OMAN,OM,Tanker,36,56.629345,24.495132,4.0,4,0.0,,0,18567,SOHAR,false
213562,9240706,351716000,H9WP,SEA HEART,8,1785644074,PA,PANAMA,61,,,,1785587400,P S Q OMAN,OM,Tanker,171,58.395699,23.703283,4.0,,0.0,,0,22797,MINA AL FAHL ANCH,false
713988,9478729,538004832,V7ZI2,ASPROUDA,8,1785643927,MH,MARSHALL ISLANDS,34,RAS TANURA,SA,1665,1785571200,RAS TANNURAH,SA,Tanker,222,50.1679,26.652004,3.0,3,0.0,,0,1665,RAS TANURA,false
9735115,9208069,750649000,8RZD27,SERICA,8,1785644069,GY,GUYANA,15,SHINAS,OM,18580,1784289600,SHINAS ANCHORAGE,,Tanker,220,56.549026,24.830181,4.0,4,0.0,,0,,,false
417318,9308778,650000126,C9NA77,AMIL,8,1785643945,MZ,MOZAMBIQUE,12,,,,1784318400,TBA,,Tanker,228,57.160801,25.920324,4.0,,0.1,,0,,,false
